 4  12  5  12  -89.113253
 0	-0.092945079178055   
 1	-0.030846546029454   
 2	0.147791145732117   
 3	0.002812716822129   
 4	0.420813523064873   
 5	0.483265914393671   
 6	-0.078596460746111   
 7	-0.291109010024876   
 8	0.445197420968414   
 9	-0.322004699150440   
 10	-0.362201813598537   
 11	0.184200489867542   
 12	-0.048397147500098   
 13	0.138778150219312   
 14	-0.000410535014667   
 15	-0.055401623586105   
 16	0.432721473401745   
 17	0.422478764761837   
 18	0.181473786851028   
 19	0.021306390023092   
 20	-0.520402671596536   
 21	0.416521657452163   
 22	-0.164638319952450   
 23	-0.323714298085174   
 24	-0.279997918596282   
 25	-0.084457561728005   
 26	-0.198446278185189   
 27	0.249354473399503   
 28	0.474617356792424   
 29	-0.126072965045595   
 30	-0.496002549387798   
 31	0.477080374815305   
 32	-0.098774275316179   
 33	-0.015705607029789   
 34	0.134535690174772   
 35	0.264625000169066   
 36	0.226957008050017   
 37	0.190411310059300   
 38	-0.050470380928757   
 39	0.279174867406714   
 40	0.058554828301411   
 41	0.214471929160722   
 42	0.466570965652439   
 43	0.456848165383483   
 44	-0.040398746493608   
 45	-0.555452702926987   
 46	0.190695039500938   
 47	-0.096944484314415   
 48	0.013844274103656   
 49	0.136608290497463   
 50	0.039101798113989   
 51	-0.097373428789165   
 52	0.294766628789134   
 53	0.447983661134188   
 54	0.315774073903313   
 55	-0.097481653887945   
 56	-0.466716531588093   
 57	0.422924778111829   
 58	-0.190571362417072   
 59	-0.374614706244715   
 60	-0.061312993339344   
 61	-0.004595981494752   
 62	0.140001132609288   
 63	0.041075048006923   
 64	0.423565401908934   
 65	0.516222050170255   
 66	0.013187663003451   
 67	-0.196388754723409   
 68	0.428770059021474   
 69	-0.423926289020015   
 70	-0.317290227064441   
 71	0.161451090617218   
 72	-0.242053469511408   
 73	-0.188098461855716   
 74	0.094243701176651   
 75	-0.260538394910913   
 76	0.018606419980165   
 77	-0.129343273431566   
 78	-0.470195059292365   
 79	-0.501066052783242   
 80	0.117912441397207   
 81	0.489634730547444   
 82	-0.262017701389147   
 83	0.133197983444964   
 84	0.296425492689204   
 85	0.041750335123668   
 86	0.199554551644746   
 87	-0.233354973583744   
 88	-0.566535061734657   
 89	0.010472197992638   
 90	0.424692499292769   
 91	-0.469457633505775   
 92	0.219142685179084   
 93	-0.101063331751944   
 94	-0.086035198871060   
 95	-0.169254463361127   
 96	0.009694056091100   
 97	-0.114209396215754   
 98	-0.019006081692031   
 99	0.066590233084102   
 100	-0.025217206533784   
 101	0.184549476242445   
 102	0.369549688721857   
 103	0.294575745584941   
 104	0.504231340743171   
 105	0.584650049831229   
 106	0.162145979494353   
 107	0.318863991976964   
